id,type,geometry,highway,lanes,tunnel,bridge,roundabout,oneway,length,maxspeed,u,v,s_lon,s_lat,e_lon,e_lat,m_lon,m_lat,coordinates
52,LineString,"LINESTRING (104.0647365 30.6588526, 104.0670308 30.658909)",3.0,0,0,0,0,1,219.544,0,441187183,872833772,104.0647365,30.658852600000003,104.0670308,30.658909,104.06588365,30.6588808,"[[104.0647365, 30.6588526], [104.0670308, 30.658909]]"
53,LineString,"LINESTRING (104.0647365 30.6588526, 104.0648887 30.6589417, 104.064987 30.6590424, 104.0650195 30.6592004, 104.0650248 30.6592318, 104.0650124 30.65959)",2.0,4,0,0,0,1,93.45,0,441187183,5530209334,104.0647365,30.658852600000003,104.0650124,30.65959,104.06494481666664,30.65914315,"[[104.0647365, 30.6588526], [104.0648887, 30.6589417], [104.064987, 30.6590424], [104.0650195, 30.6592004], [104.0650248, 30.6592318], [104.0650124, 30.65959]]"
54,LineString,"LINESTRING (104.0578152 30.6693584, 104.0578201 30.6692618)",2.0,3,0,0,0,1,10.752,0,441187223,6557674607,104.0578152,30.6693584,104.0578201,30.6692618,104.05781765,30.669310100000004,"[[104.0578152, 30.6693584], [104.0578201, 30.6692618]]"
55,LineString,"LINESTRING (104.0578152 30.6693584, 104.0574092 30.6694794, 104.055979 30.6699772, 104.0555289 30.670142, 104.0548406 30.6704836, 104.0537846 30.6710101)",3.0,0,0,0,0,1,428.1830000000001,0,441187223,1156119151,104.0578152,30.6693584,104.0537846,30.671010100000004,104.05589291666666,30.670075116666663,"[[104.0578152, 30.6693584], [104.0574092, 30.6694794], [104.055979, 30.6699772], [104.0555289, 30.670142], [104.0548406, 30.6704836], [104.0537846, 30.6710101]]"
56,LineString,"LINESTRING (104.0631561 30.6695128, 104.0631067 30.6713975)",2.0,3,0,0,0,1,209.623,0,441187228,5602701333,104.0631561,30.669512800000003,104.0631067,30.6713975,104.0631314,30.67045515,"[[104.0631561, 30.6695128], [104.0631067, 30.6713975]]"
57,LineString,"LINESTRING (104.0631561 30.6695128, 104.0630324 30.6695084)",,0,0,0,0,1,11.841,0,441187228,5628781868,104.0631561,30.669512800000003,104.0630324,30.6695084,104.06309425,30.6695106,"[[104.0631561, 30.6695128], [104.0630324, 30.6695084]]"
58,LineString,"LINESTRING (104.0655541 30.674849, 104.0679984 30.6737079)",2.0,3,0,0,0,1,265.981,0,441187240,4903105794,104.0655541,30.674849,104.0679984,30.6737079,104.06677625,30.67427845,"[[104.0655541, 30.674849], [104.0679984, 30.6737079]]"
59,LineString,"LINESTRING (104.0655541 30.674849, 104.0656494 30.6749934)",2.0,4,0,0,0,1,18.463,0,441187240,4548211339,104.0655541,30.674849,104.0656494,30.6749934,104.06560175,30.6749212,"[[104.0655541, 30.674849], [104.0656494, 30.6749934]]"
60,LineString,"LINESTRING (104.0636342 30.6884084, 104.0636356 30.6882634)",3.0,0,0,0,0,1,16.124000000000002,0,441187385,1815741564,104.0636342,30.6884084,104.0636356,30.6882634,104.0636349,30.6883359,"[[104.0636342, 30.6884084], [104.0636356, 30.6882634]]"
61,LineString,"LINESTRING (104.0636342 30.6884084, 104.06055 30.6883872)",2.0,0,0,0,0,1,294.92900000000003,0,441187385,1815741566,104.0636342,30.6884084,104.06055,30.6883872,104.0620921,30.6883978,"[[104.0636342, 30.6884084], [104.06055, 30.6883872]]"
62,LineString,"LINESTRING (104.0632224 30.6861272, 104.0632792 30.6860726)",6.0,0,0,0,0,0,8.146,0,441187401,6224262550,104.0632224,30.6861272,104.0632792,30.686072600000003,104.0632508,30.6860999,"[[104.0632224, 30.6861272], [104.0632792, 30.6860726]]"
63,LineString,"LINESTRING (104.0632224 30.6861272, 104.0630791 30.6859547, 104.0629774 30.6858627, 104.0628757 30.6857867, 104.0627051 30.6856588, 104.0625826 30.6855727, 104.0617616 30.6850155)",,0,0,0,0,1,187.356,0,441187401,441187404,104.0632224,30.6861272,104.0617616,30.6850155,104.06274341428568,30.68571118571429,"[[104.0632224, 30.6861272], [104.0630791, 30.6859547], [104.0629774, 30.6858627], [104.0628757, 30.6857867], [104.0627051, 30.6856588], [104.0625826, 30.6855727], [104.0617616, 30.6850155]]"
64,LineString,"LINESTRING (104.0632224 30.6861272, 104.0626074 30.6866387, 104.0621656 30.6869903)",6.0,0,0,0,0,0,139.374,0,441187401,2852228203,104.0632224,30.6861272,104.0621656,30.6869903,104.06266513333334,30.6865854,"[[104.0632224, 30.6861272], [104.0626074, 30.6866387], [104.0621656, 30.6869903]]"
65,LineString,"LINESTRING (104.0617616 30.6850155, 104.0618426 30.6849519)",,0,0,0,0,0,10.489,0,441187404,6224262555,104.0617616,30.6850155,104.0618426,30.6849519,104.0618021,30.6849837,"[[104.0617616, 30.6850155], [104.0618426, 30.6849519]]"
66,LineString,"LINESTRING (104.0617616 30.6850155, 104.0615987 30.6849045, 104.0608862 30.6844265, 104.0604565 30.6841334, 104.0602226 30.6839562)",3.0,3,0,1,0,1,188.543,0,441187404,4118527300,104.0617616,30.6850155,104.0602226,30.6839562,104.06098511999998,30.68448722,"[[104.0617616, 30.6850155], [104.0615987, 30.6849045], [104.0608862, 30.6844265], [104.0604565, 30.6841334], [104.0602226, 30.6839562]]"
67,LineString,"LINESTRING (104.0617616 30.6850155, 104.0614503 30.6851469, 104.0610663 30.6852339, 104.0605672 30.685342, 104.0600785 30.6854891)",6.0,0,0,0,0,0,169.863,0,441187404,2843289913,104.0617616,30.6850155,104.0600785,30.6854891,104.06098477999998,30.68524548000001,"[[104.0617616, 30.6850155], [104.0614503, 30.6851469], [104.0610663, 30.6852339], [104.0605672, 30.685342], [104.0600785, 30.6854891]]"
68,LineString,"LINESTRING (104.060791 30.6882423, 104.0636356 30.6882634)",2.0,0,0,0,0,1,272.019,0,441187491,1815741564,104.060791,30.6882423,104.0636356,30.6882634,104.0622133,30.68825285,"[[104.060791, 30.6882423], [104.0636356, 30.6882634]]"
69,LineString,"LINESTRING (104.060791 30.6882423, 104.0607915 30.6880874, 104.0614715 30.6875085, 104.0621656 30.6869903)",,0,0,0,0,0,196.616,0,441187491,2852228203,104.060791,30.6882423,104.0621656,30.6869903,104.0613049,30.687707125,"[[104.060791, 30.6882423], [104.0607915, 30.6880874], [104.0614715, 30.6875085], [104.0621656, 30.6869903]]"
70,LineString,"LINESTRING (104.0546156 30.6917067, 104.0536655 30.691507)",4.0,0,0,0,0,0,93.523,0,441187597,5500904103,104.0546156,30.6917067,104.0536655,30.691507,104.05414055,30.69160685,"[[104.0546156, 30.6917067], [104.0536655, 30.691507]]"
71,LineString,"LINESTRING (104.0546156 30.6917067, 104.0546743 30.6929426)",4.0,4,0,0,0,0,137.541,0,441187597,5314457254,104.0546156,30.6917067,104.0546743,30.6929426,104.05464495,30.69232465,"[[104.0546156, 30.6917067], [104.0546743, 30.6929426]]"
72,LineString,"LINESTRING (104.0546156 30.6917067, 104.0567686 30.691705)",4.0,0,0,0,0,0,205.86900000000003,0,441187597,5500904102,104.0546156,30.6917067,104.0567686,30.691705,104.0556921,30.69170585,"[[104.0546156, 30.6917067], [104.0567686, 30.691705]]"
73,LineString,"LINESTRING (104.0546156 30.6917067, 104.0545855 30.6914825, 104.054586 30.6912268, 104.0546185 30.6909358, 104.0546677 30.6907178, 104.0547755 30.6904979, 104.0549096 30.6903174, 104.0551138 30.6900982, 104.0561962 30.6891675, 104.0563061 30.6890342, 104.0563745 30.688878, 104.0564415 30.6885693, 104.0565249 30.6883859)",4.0,4,0,0,0,0,432.222,0,441187597,8942108993,104.0546156,30.6917067,104.0565249,30.6883859,104.05536272307693,30.690078307692303,"[[104.0546156, 30.6917067], [104.0545855, 30.6914825], [104.054586, 30.6912268], [104.0546185, 30.6909358], [104.0546677, 30.6907178], [104.0547755, 30.6904979], [104.0549096, 30.6903174], [104.0551138, 30.6900982], [104.0561962, 30.6891675], [104.0563061, 30.6890342], [104.0563745, 30.688878], [104.0564415, 30.6885693], [104.0565249, 30.6883859]]"
74,LineString,"LINESTRING (104.0509101 30.7084331, 104.0499876 30.7078471)",5.0,0,0,0,0,0,109.654,0,441187655,5535294611,104.0509101,30.7084331,104.0499876,30.7078471,104.05044885,30.7081401,"[[104.0509101, 30.7084331], [104.0499876, 30.7078471]]"
75,LineString,"LINESTRING (104.0509101 30.7084331, 104.0497898 30.7095861)",4.0,4,0,0,0,0,167.058,0,441187655,2722829538,104.0509101,30.7084331,104.0497898,30.709586100000003,104.05034995,30.7090096,"[[104.0509101, 30.7084331], [104.0497898, 30.7095861]]"
76,LineString,"LINESTRING (104.0509101 30.7084331, 104.0520841 30.7072248, 104.0521474 30.7071596, 104.0526757 30.7066019)",4.0,4,0,0,0,0,264.492,0,441187655,1159225483,104.0509101,30.7084331,104.0526757,30.706601899999995,104.051954325,30.70735485,"[[104.0509101, 30.7084331], [104.0520841, 30.7072248], [104.0521474, 30.7071596], [104.0526757, 30.7066019]]"
77,LineString,"LINESTRING (104.0486145 30.7108242, 104.0492359 30.7112881)",6.0,0,0,0,0,1,78.676,0,441187666,8500305708,104.0486145,30.7108242,104.0492359,30.7112881,104.0489252,30.71105615,"[[104.0486145, 30.7108242], [104.0492359, 30.7112881]]"
78,LineString,"LINESTRING (104.0486145 30.7108242, 104.0497898 30.7095861)",4.0,4,0,0,0,0,177.702,0,441187666,2722829538,104.0486145,30.7108242,104.0497898,30.709586100000003,104.04920215,30.71020515,"[[104.0486145, 30.7108242], [104.0497898, 30.7095861]]"
79,LineString,"LINESTRING (104.0486145 30.7108242, 104.0485374 30.7107546, 104.047674 30.7101263)",,0,0,0,0,0,118.827,0,441187666,5535294617,104.0486145,30.7108242,104.047674,30.7101263,104.0482753,30.71056836666667,"[[104.0486145, 30.7108242], [104.0485374, 30.7107546], [104.047674, 30.7101263]]"
80,LineString,"LINESTRING (104.0486145 30.7108242, 104.048327 30.7111648, 104.0481081 30.7114986, 104.0479329 30.7118659, 104.0477988 30.7122726, 104.0477626 30.7127341, 104.0477865 30.7131755, 104.0478174 30.7133247)",,4,0,0,0,0,297.972,0,441187666,7835170947,104.0486145,30.7108242,104.0478174,30.7133247,104.048018475,30.71210755,"[[104.0486145, 30.7108242], [104.048327, 30.7111648], [104.0481081, 30.7114986], [104.0479329, 30.7118659], [104.0477988, 30.7122726], [104.0477626, 30.7127341], [104.0477865, 30.7131755], [104.0478174, 30.7133247]]"
81,LineString,"LINESTRING (104.0483368 30.7182435, 104.0484845 30.717819, 104.0486425 30.7172169, 104.0486844 30.7167403, 104.0486586 30.7162346)",3.0,4,0,0,0,1,227.334,0,441187715,2956775838,104.0483368,30.7182435,104.0486586,30.716234600000003,104.04856136,30.71725086,"[[104.0483368, 30.7182435], [104.0484845, 30.717819], [104.0486425, 30.7172169], [104.0486844, 30.7167403], [104.0486586, 30.7162346]]"
82,LineString,"LINESTRING (104.0483368 30.7182435, 104.0486806 30.718377, 104.0489789 30.7184862, 104.0491767 30.7185678, 104.0494619 30.7186855, 104.0496135 30.7187646)",5.0,0,0,1,0,0,135.222,0,441187715,10302471295,104.0483368,30.7182435,104.0496135,30.7187646,104.04904139999998,30.71852076666667,"[[104.0483368, 30.7182435], [104.0486806, 30.718377], [104.0489789, 30.7184862], [104.0491767, 30.7185678], [104.0494619, 30.7186855], [104.0496135, 30.7187646]]"
83,LineString,"LINESTRING (104.1023981 30.7018608, 104.1018697 30.7026361, 104.1013764 30.7034685, 104.101025 30.7040538, 104.1007995 30.7044815, 104.1007436 30.704724, 104.1007464 30.7050572, 104.1008209 30.7053071, 104.1008922 30.705446, 104.1010493 30.7056976, 104.1012452 30.7058859, 104.1015038 30.7060353, 104.1017945 30.7061368, 104.102067 30.7061953, 104.10241 30.7062499)",0.0,3,0,1,0,1,619.202,0,465203714,465203734,104.1023981,30.7018608,104.10241,30.7062499,104.10138277333336,30.70488238666667,"[[104.1023981, 30.7018608], [104.1018697, 30.7026361], [104.1013764, 30.7034685], [104.101025, 30.7040538], [104.1007995, 30.7044815], [104.1007436, 30.704724], [104.1007464, 30.7050572], [104.1008209, 30.7053071], [104.1008922, 30.705446], [104.1010493, 30.7056976], [104.1012452, 30.7058859], [104.1015038, 30.7060353], [104.1017945, 30.7061368], [104.102067, 30.7061953], [104.10241, 30.7062499]]"
84,LineString,"LINESTRING (104.1023981 30.7018608, 104.1019061 30.702751, 104.1017096 30.7031153)",,0,0,1,0,1,154.247,0,465203714,5789428136,104.1023981,30.7018608,104.1017096,30.7031153,104.1020046,30.7025757,"[[104.1023981, 30.7018608], [104.1019061, 30.702751], [104.1017096, 30.7031153]]"
85,LineString,"LINESTRING (104.1025062 30.7063763, 104.1019236 30.7063088, 104.1015395 30.7061999, 104.1012632 30.7060754, 104.1010712 30.7059297, 104.1008614 30.7056976, 104.1007257 30.7054989, 104.1006356 30.705242, 104.100568 30.7049897, 104.1005911 30.7047222, 104.1006934 30.7044038, 104.1009238 30.7039991, 104.1012719 30.7034153, 104.1017694 30.7025955, 104.1022807 30.7018248)",1.0,3,0,1,0,1,657.204,0,465203743,465203789,104.1025062,30.7063763,104.1022807,30.7018248,104.10124164666668,30.70488526666667,"[[104.1025062, 30.7063763], [104.1019236, 30.7063088], [104.1015395, 30.7061999], [104.1012632, 30.7060754], [104.1010712, 30.7059297], [104.1008614, 30.7056976], [104.1007257, 30.7054989], [104.1006356, 30.705242], [104.100568, 30.7049897], [104.1005911, 30.7047222], [104.1006934, 30.7044038], [104.1009238, 30.7039991], [104.1012719, 30.7034153], [104.1017694, 30.7025955], [104.1022807, 30.7018248]]"
86,LineString,"LINESTRING (104.1025062 30.7063763, 104.1020875 30.7063633, 104.1016458 30.7063604, 104.1015338 30.7063686, 104.1014303 30.706393, 104.101347 30.7064366, 104.1012854 30.7064867, 104.1012393 30.70655, 104.1012109 30.7066024, 104.1011962 30.7066637, 104.1011951 30.7067383, 104.1012145 30.7068128, 104.1012631 30.7068859, 104.1013494 30.7069473, 104.1024617 30.7074589, 104.1025953 30.7074728, 104.1027127 30.707445, 104.1028018 30.7073949, 104.1028585 30.7073092, 104.1028917 30.7072401, 104.1028857 30.7070848)",7.0,0,0,1,0,1,371.115,0,465203743,6050099932,104.1025062,30.7063763,104.1028857,30.7070848,104.10189104285712,30.706828142857145,"[[104.1025062, 30.7063763], [104.1020875, 30.7063633], [104.1016458, 30.7063604], [104.1015338, 30.7063686], [104.1014303, 30.706393], [104.101347, 30.7064366], [104.1012854, 30.7064867], [104.1012393, 30.70655], [104.1012109, 30.7066024], [104.1011962, 30.7066637], [104.1011951, 30.7067383], [104.1012145, 30.7068128], [104.1012631, 30.7068859], [104.1013494, 30.7069473], [104.1024617, 30.7074589], [104.1025953, 30.7074728], [104.1027127, 30.707445], [104.1028018, 30.7073949], [104.1028585, 30.7073092], [104.1028917, 30.7072401], [104.1028857, 30.7070848]]"
87,LineString,"LINESTRING (104.1014465 30.7066517, 104.1013351 30.7064588, 104.1011514 30.7061664, 104.1009207 30.7058966, 104.1005973 30.7055366, 104.1005531 30.705425, 104.1005404 30.7053302, 104.1005689 30.7052236, 104.1006405 30.7051478, 104.1007123 30.7051128, 104.1007944 30.7050926, 104.100901 30.7050874, 104.1010162 30.7050984, 104.1011082 30.7051269, 104.1012001 30.7051731, 104.1012622 30.7052295, 104.1012968 30.7052948, 104.1013429 30.7054458, 104.1013806 30.7056422, 104.1014006 30.7057136, 104.1014343 30.705782, 104.1015224 30.7058758, 104.1016143 30.7059461, 104.10172 30.7060076, 104.1020652 30.7061346, 104.10241 30.7062499)",7.0,0,0,1,0,1,433.501,0,465203748,465203734,104.1014465,30.7066517,104.10241,30.7062499,104.10118982307694,30.705609607692303,"[[104.1014465, 30.7066517], [104.1013351, 30.7064588], [104.1011514, 30.7061664], [104.1009207, 30.7058966], [104.1005973, 30.7055366], [104.1005531, 30.705425], [104.1005404, 30.7053302], [104.1005689, 30.7052236], [104.1006405, 30.7051478], [104.1007123, 30.7051128], [104.1007944, 30.7050926], [104.100901, 30.7050874], [104.1010162, 30.7050984], [104.1011082, 30.7051269], [104.1012001, 30.7051731], [104.1012622, 30.7052295], [104.1012968, 30.7052948], [104.1013429, 30.7054458], [104.1013806, 30.7056422], [104.1014006, 30.7057136], [104.1014343, 30.705782], [104.1015224, 30.7058758], [104.1016143, 30.7059461], [104.10172, 30.7060076], [104.1020652, 30.7061346], [104.10241, 30.7062499]]"
88,LineString,"LINESTRING (104.1014465 30.7066517, 104.1010433 30.7064936, 104.1006544 30.7062998, 104.099892 30.7059722)",,0,0,0,0,0,166.826,0,465203748,603415280,104.1014465,30.7066517,104.099892,30.7059722,104.10075905,30.706354325,"[[104.1014465, 30.7066517], [104.1010433, 30.7064936], [104.1006544, 30.7062998], [104.099892, 30.7059722]]"
89,LineString,"LINESTRING (104.1014465 30.7066517, 104.1009843 30.7073145, 104.1002119 30.7086443)",5.0,0,0,0,0,0,251.213,0,465203748,603415282,104.1014465,30.7066517,104.1002119,30.708644300000003,104.1008809,30.70753683333333,"[[104.1014465, 30.7066517], [104.1009843, 30.7073145], [104.1002119, 30.7086443]]"
90,LineString,"LINESTRING (104.1014465 30.7066517, 104.1019491 30.7065403, 104.1023713 30.7064587, 104.1033539 30.7063154)",,0,0,0,0,0,186.277,0,465203748,6176640730,104.1014465,30.7066517,104.10335390000002,30.7063154,104.1022802,30.706491525,"[[104.1014465, 30.7066517], [104.1019491, 30.7065403], [104.1023713, 30.7064587], [104.1033539, 30.7063154]]"
91,LineString,"LINESTRING (104.1022807 30.7018248, 104.1034682 30.700026, 104.1042494 30.6987709)",1.0,3,0,1,0,1,388.286,0,465203789,4118527356,104.1022807,30.7018248,104.1042494,30.6987709,104.10333276666668,30.70020723333333,"[[104.1022807, 30.7018248], [104.1034682, 30.700026], [104.1042494, 30.6987709]]"
92,LineString,"LINESTRING (104.124974 30.6607103, 104.1249165 30.6608296)",6.0,0,0,0,0,0,14.361,0,503861697,2883191119,104.124974,30.6607103,104.1249165,30.660829600000003,104.12494525,30.66076995,"[[104.124974, 30.6607103], [104.1249165, 30.6608296]]"
93,LineString,"LINESTRING (104.123247 30.6601235, 104.1231744 30.6602465)",,0,0,0,0,0,15.339,0,503861702,1964588537,104.123247,30.6601235,104.1231744,30.660246500000003,104.1232107,30.660185,"[[104.123247, 30.6601235], [104.1231744, 30.6602465]]"
94,LineString,"LINESTRING (104.123247 30.6601235, 104.1235016 30.6602243, 104.124375 30.6605192, 104.124974 30.6607103)",3.0,0,0,1,0,1,177.662,0,503861702,503861697,104.123247,30.6601235,104.124974,30.6607103,104.1240244,30.660394325,"[[104.123247, 30.6601235], [104.1235016, 30.6602243], [104.124375, 30.6605192], [104.124974, 30.6607103]]"
95,LineString,"LINESTRING (104.1008336 30.6897826, 104.1005213 30.6893794, 104.1003428 30.6891489, 104.1000787 30.688808)",1.0,3,0,1,0,1,130.211,0,504315305,504315308,104.1008336,30.6897826,104.1000787,30.688808,104.1004441,30.689279725,"[[104.1008336, 30.6897826], [104.1005213, 30.6893794], [104.1003428, 30.6891489], [104.1000787, 30.688808]]"
96,LineString,"LINESTRING (104.1000787 30.688808, 104.0999445 30.6887557, 104.0997337 30.6886609, 104.0995714 30.6885957, 104.0994979 30.688564)",9.0,0,0,1,0,1,61.828,0,504315308,1457870148,104.1000787,30.688808,104.0994979,30.688564000000003,104.09976524,30.68867686,"[[104.1000787, 30.688808], [104.0999445, 30.6887557], [104.0997337, 30.6886609], [104.0995714, 30.6885957], [104.0994979, 30.688564]]"
97,LineString,"LINESTRING (104.1000787 30.688808, 104.0996717 30.6882827, 104.099152 30.6876103)",1.0,3,0,1,0,1,159.966,0,504315308,1458575270,104.1000787,30.688808,104.099152,30.6876103,104.09963413333332,30.688233666666665,"[[104.1000787, 30.688808], [104.0996717, 30.6882827], [104.099152, 30.6876103]]"
98,LineString,"LINESTRING (104.100886 30.689756, 104.1050528 30.6949124, 104.1053819 30.6953076, 104.1055072 30.6955137, 104.105577 30.6956575, 104.1056235 30.6958145, 104.1056695 30.6960058, 104.1056856 30.6962733, 104.1056948 30.6963923, 104.105663 30.6966108, 104.1056227 30.6967547, 104.1055637 30.6969235, 104.1054949 30.6970432, 104.1054616 30.6971013, 104.1054148 30.6971715, 104.1053301 30.697287, 104.1046027 30.6983973, 104.1043551 30.6988347)",1.0,3,0,1,0,1,1180.7910000000002,0,504315331,4118527358,104.100886,30.689756,104.1043551,30.698834700000003,104.10514371666665,30.69620872777778,"[[104.100886, 30.689756], [104.1050528, 30.6949124], [104.1053819, 30.6953076], [104.1055072, 30.6955137], [104.105577, 30.6956575], [104.1056235, 30.6958145], [104.1056695, 30.6960058], [104.1056856, 30.6962733], [104.1056948, 30.6963923], [104.105663, 30.6966108], [104.1056227, 30.6967547], [104.1055637, 30.6969235], [104.1054949, 30.6970432], [104.1054616, 30.6971013], [104.1054148, 30.6971715], [104.1053301, 30.697287], [104.1046027, 30.6983973], [104.1043551, 30.6988347]]"
